episode,step,epsilon,episode_loss,max_episode_reward,episode_moving_average_30
1,999,0.9990259750000413,1540.275080734631,-28.450023733427212,-0.9483341244475737
2,1998,0.9980519500000826,1025.933094330132,-26.530513899018697,-1.832684587748197
3,2997,0.9970779250001239,667.7090857103467,-26.530513899018697,-2.7274184963742054
4,3996,0.9961039000001652,441.62483828142285,-25.99385627765081,-3.593880372295899
5,4995,0.9951298750002066,253.76015375554562,-24.88305945600754,-4.42331568749615
6,5994,0.9941558500002479,118.63305762782693,-24.130524933427864,-5.227666518610412
7,6993,0.9931818250002892,264.534655088617,-24.130524933427864,-6.096503160135738
8,7992,0.9922078000003305,148.81191405188292,-24.130524933427864,-7.081290481732996
9,8991,0.9912337750003718,89.58939189556986,-24.130524933427864,-8.046524805354204
10,9990,0.9902597500004131,41.00815147627145,-24.130524933427864,-8.967269652919247
11,10989,0.9892857250004544,24.004838816101255,-24.130524933427864,-9.877499439675544
12,11988,0.9883117000004957,7.312236791985924,-24.130524933427864,-10.75015790736138
13,12987,0.987337675000537,4.655548009897757,-24.130524933427864,-11.637001671632909
14,13986,0.9863636500005784,3.71375177759046,-24.130524933427864,-12.559357912955091
15,14985,0.9853896250006197,4.109761177420296,-24.130524933427864,-13.501275798728976
16,15984,0.984415600000661,4.957466737257164,-24.130524933427864,-14.467327096743864
17,16983,0.9834415750007023,3.6567157720564865,-23.42509429798026,-15.248163573343204
18,17982,0.9824675500007436,0.2252937134444437,-23.42509429798026,-16.149400931284784
19,18981,0.9814935250007849,1.4836149702477996,-23.42509429798026,-17.08440836804024
20,19980,0.9805195000008262,2.383977885803688,-23.42509429798026,-18.006554416013465
21,20979,0.9795454750008675,6.751843607978515,-23.42509429798026,-18.995792915146627
22,21978,0.9785714500009088,1.9187617886418593,-23.42509429798026,-19.873788271861006
23,22977,0.9775974250009501,4.202504502640181,-23.42509429798026,-20.852921077150555
24,23976,0.9766234000009915,2.21279827312037,-23.42509429798026,-21.836477092127247
25,24975,0.9756493750010328,2.3108946046756955,-23.42509429798026,-22.819150754735986
26,25974,0.9746753500010741,6.121489431347527,-23.42509429798026,-23.75579839487706
27,26973,0.9737013250011154,-0.15466363418852325,-22.433180758443676,-24.503571086825183
28,27972,0.9727273000011567,0.07164792318167201,-22.433180758443676,-25.35123378694447
29,28971,0.971753275001198,-0.948901251848838,-22.433180758443676,-26.142776945242453
30,29970,0.9707792500012393,0.5334387490029258,-22.433180758443676,-26.999824149017265
31,30969,0.9698052250012806,16.429676004299836,-22.433180758443676,-26.82987571841394
32,31968,0.968831200001322,-1.336489946833808,-22.433180758443676,-26.84651751930405
33,32967,0.9678571750013633,1.0327701238134068,-22.433180758443676,-26.910766587790757
34,33966,0.9668831500014046,3.175836808681197,-22.433180758443676,-27.00751904723572
35,34965,0.9659091250014459,-0.4840048770784051,-22.433180758443676,-27.06083841409764
36,35964,0.9649351000014872,4.9157174045080865,-22.433180758443676,-27.260992712747964
37,36963,0.9639610750015285,-1.8452811311035475,-22.433180758443676,-27.31957793535127
38,37962,0.9629870500015698,0.2104854182587701,-22.433180758443676,-27.372286242862504
39,38961,0.9620130250016111,1.3155999570444692,-22.433180758443676,-27.388953533441047
40,39960,0.9610390000016524,0.7919152205223554,-22.433180758443676,-27.502360722702644
41,40959,0.9600649750016937,-2.8349210622909595,-22.433180758443676,-27.61405176791793
42,41958,0.959090950001735,1.802961573476125,-22.433180758443676,-27.79094829886752
43,42957,0.9581169250017764,-6.625438399730683,-22.433180758443676,-27.864502119329583
44,43956,0.9571429000018177,5.100872534210794,-22.433180758443676,-27.9324586137547
45,44955,0.956168875001859,-2.1681333779599754,-22.433180758443676,-27.90186877657856
46,45954,0.9551948500019003,5.2515211597183225,-22.433180758443676,-27.917653419246182
47,46953,0.9542208250019416,-0.1586184191819484,-22.433180758443676,-28.06162675057706
